time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-14 09:20:30.581 UTC, ,31714,2425591298,114504,2422413856, , ,18963,5,520695,7683,0.01, , ,123472, ,51609472, ,10,18963,178, ,8,5,19109,179,6,630,515988,515973,4, ,10, , ,11,25, , , ,1031944,67, ,2095950648766,269, ,2095950072631, , , , ,2523977069,35204939776,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2523977069, ,1555233516772, , , , ,3145728,2095951211240, , ,523727,0, , , ,100, , , ,3, , , , ,523727,100,29994235,15479, , , ,496,937697306,508844, , , , , , ,3,5595,14,1050,4003899208,-1, , , , , , ,520690, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,438, , ,515973, ,4265, , , , , , 
2019-04-14 09:20:33.516 UTC, ,31250,3364962,88224,187456,528, ,25,14,2792,25,0.01, , , , , , , ,25,6, ,2,14,22,20,4, ,3273,519, , , , , , , , , , , , , ,2095951402152,270, ,2095951211325, , , , , , ,-1,-1, , , , , ,899,89221, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233630731, , , , ,3145728,2095951402152, , ,562,0, , , ,220, , , ,3, , , , ,562,2,530157,461, , , ,2,16387312,2317, , , , , , ,4,7541,48,4137,2862272168,-1, , , , , , ,5834, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3095, , , , , , , , , 
2019-04-14 09:20:33.799 UTC, ,31250,3728122,88224,551144, , ,176, ,312,151,0.48, , , , , , , ,176,9, , , ,155,171,4, , , , , , , , , , , , , , , , ,2095951402152,270, ,2095951211325, , , , ,2524730455,35204182016,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2524730455, ,1555233630731, , , , ,3145728,2095951402152, , ,158,0, , , , , , , ,3, , , , ,158,2, , , , , ,12,359956,170, , , , , , , , , , ,2884789720,-1, , , , , , ,8202, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,8173, , , , , , , , , 
2019-04-14 09:20:34.051 UTC, ,31250,3343274,88456,166184,112, ,20,14,2776,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,3266,517, , , , , , , , , , , , , ,2095951402152,270, ,2095951211325, , , , , , ,-1,-1, , , , , ,899,89221, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233633829, , , , ,3145728,2095951402152, , ,558,0, , , ,220, , , ,3, , , , ,558,2,532109,460, , , ,1,16380541,2314, , , , , , ,4,7541,48,4137,2975174360,-1, , , , , , ,2758, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 09:20:37.635 UTC, ,31250,54452162,114504,51275184, , ,54,1,660,34,0.05, , , , , , ,1,54,17, , , ,50,42,19, ,713,55, , , , , , , , , , ,1170,5, ,2095951402152,270, ,2095951211325, , , , ,2524730455,35204177920,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2524730455, ,1555233633829, ,7, , ,3145728,2095951402152, , ,101,0, , , ,11, , , ,3, , , , ,101,13,60445,35, , , ,9,51033328,85, , , , , , ,1,109,2,74,795002416,-1, , , , , , ,2174, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1549,606, , , , , , , , 
2019-04-14 09:22:10.988 UTC, ,31250,3341994,88224,164936,80, ,20,14,2777,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,3266,516, , , , , , , , , , , , , ,2095951402152,270, ,2095951211325, , , , , , ,-1,-1, , , , , ,899,89221, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233729465, , , , ,3145728,2095951402152, , ,557,0, , , ,219, , , ,3, , , , ,557,1,527964,457, , , ,1,16380541,2314, , , , , , , , , , ,623819776,-1, , , , , , ,2758, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 09:23:11.006 UTC, ,31714,1736232674,115304,1733054480,752, ,13372,5,900878,13343,0.01, , , , , , , ,13372,132, , ,5,13482,351,8, ,880001,880001, , , , , , , , , , ,1780090,122, ,2095951402152,270, ,2095951211325, , , , ,2524730455,35204173824,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2524730455, ,1555233729465, ,1, , ,3145728,2095952426745, , ,893473,0, , , ,174, , , ,3, , , , ,893473,100,51520156,26544, , , ,860,1655836635,867963, , , , , , , , ,39,3394,3068002848,-1, , , , , , ,900877, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,759, , ,879997, ,20106, , , , , , 
2019-04-14 09:23:43.580 UTC, ,31714,2426075202,115304,2422897760, ,1,19218,5,396346,5846,0.01, , ,3744, ,51727328, ,9,19218,182, ,11,5,19375,434,7,629,389025,389012,4,1,9, , ,11,25, , , ,784918,50, ,2095951402152,270, ,2095951211325, , , , ,2525779016,35203125248,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2525779016, ,1555233729465, , , , ,3145728,2095952770852, , ,394914,0, , , ,77, , , ,3, , , , ,394914,100,22897633,11810,1048561,1, ,358,707084118,383539, , , , , , ,3,5514,10,745,3925822848,-1, , , , , , ,396341, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,423, , ,389010, ,6894, , , , , , 
2019-04-14 09:23:46.811 UTC, ,31250,3346146,89024,168864,304, ,20,13,3286,20,0.01, , , , , , , ,20,5, ,3,13,20,15,4, ,3776,521, , , , , , , , , , , , , ,2095953180882,271, ,2095952770937, , , , , , ,-1,-1, , , , , ,1116,117874, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233823814, , , , ,3145728,2095953180882, , ,562,0, , , ,220, , , ,3, , , , ,562,2,542997,461, , , ,1,21707686,2968, , , , , , ,4,7381,49,4139,2872811768,-1, , , , , , ,3268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 09:23:47.058 UTC, ,31250,4211818,89024,1034840, , ,432,2,833,412,0.49, , , , , , , ,432,13, , ,2,421,427,5, ,2,1, , , , , , , , , , ,415,5, ,2095953180882,271, ,2095952770937, , , , ,2526509185,35202396160,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2526509185, ,1555233823814, , , , ,3145728,2095953180882, , ,422,0, , , , , , , ,3, , , , ,422,2,6144,3, , , ,8,880661,427, , , , , , , , , , ,2915454576,-1, , , , , , ,28184, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,28182, , , , , , , , , 
2019-04-14 09:23:47.421 UTC, ,31250,3394090,115304,216440,672, ,23,14,3297,23,0.01, , , , , , ,1,23,10, ,3,13,24,17,10, ,3786,530, , , , , , , , , , ,2,2, ,2095953180882,271, ,2095952770937, , , , , , ,-1,-1, , , , , ,1116,117874, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233827116, , , , ,3145728,2095953180882, , ,561,0, , , ,220, , , ,3, , , , ,561,2,545082,463, , , ,1,21709680,2968, , , , , , ,4,7381,49,4139,3003782808,-1, , , , , , ,3283, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 09:23:48.466 UTC, ,31250,54296666,115304,51119688, , ,27, ,9,4,0.44, , , , , , ,1,27,15, , , ,33,15,21, ,10,10, , , , , , , , , , ,14,5, ,2095953180882,271, ,2095952770937, , , , ,2526509185,35202396160,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2526509185, ,1555233827116, ,1, , ,3145728,2095953180882, , ,36,0, , , ,11, , , ,3, , , , ,36,13,46081,25, , , ,4,50904845,23, , , , , , , , , , ,3568967816,-1, , , , , , ,9, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , 
2019-04-14 11:12:38.886 UTC, ,31250,3376754,115072,199448,328, ,21,13,3286,21,0.01, , , , , , , ,21,6, ,3,13,21,16,5, ,3776,523, , , , , , , , , , , , , ,2095953180882,271, ,2095952770937, , , , , , ,-1,-1, , , , , ,1116,117874, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555240357169, , , , ,3145728,2095953180882, , ,563,0, , , ,220, , , ,3, , , , ,563,2,545047,462, , , ,1,21709680,2968, , , , , , , , , , ,623819824,-1, , , , , , ,3268, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2019-04-14 11:13:38.904 UTC, ,31714,1639443234,115952,1636265008,784, ,12610,7,849512,12583,0.01, , , , , , , ,12610,126, , ,7,12709,346,8, ,829014,829011, , , , , , , , , , ,1677317,115, ,2095953180882,271, ,2095952770937, , , , ,2526509185,35202383872,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2526509185, ,1555240357169, ,1, , ,3145728,2100239159078, , ,841719,21, ,21, ,166, , , ,3,1, , , ,841719,100,48597089,25032,859494,1, ,815,1563461748,817669, , , , , , , , ,37,3517,3312879192,-1, , , , , , ,849514, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,475, , ,829010, ,20016, , , , , , 
2019-04-14 11:14:13.164 UTC, ,33426,2427038386,119128,2423859232, , ,19560,16,451123,6629,0.01, , ,51226640, ,384168, ,8,19559,194, ,8,6,19670,773,13,566,442781,440025,4, ,9, , ,10,23, , , ,887691,57, ,2095953180882,271, ,2095952770937, , , , ,2527368679,35201523712,96,96,11, ,11,61, ,1221,126036,1, ,345, ,345,3291,29,37, , , , ,26,122275, , , , , , , , , , , ,2527368679, ,1555240357169, , , , ,3145728,2100239549543, , ,446731,0, , , ,86, , , ,3, , , , ,446731,100,25931568,13365, , , ,409,809457506,435081, , , , , , ,3,5515,12,885,3754467528,-1, , , , , , ,451135, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,181, , ,439996, ,8166, , , , , , 
2019-04-14 11:14:14.831 UTC, ,31250,3360066,91760,183008,80, ,20,11,751,20,0.03,1, , , , , , ,20,5, ,21,11,20,15,5, ,1215,525, , , , , , , , , , , , , ,2100240376510,273,4891355128,2100240362872,1,1,2,5,2518738166,35210153984,-1,-1, , , , , ,166,12349, , , , , , , , , , , , , , , , , , , , , , , , , ,2518738166, ,1555240453396, , , , ,3145728,2100240376510, , ,564,5,1,5,1,221,1, , ,3,2, , , ,564,1,509847,451,13795,1, ,1,9446791,1481, , , , , , ,3,5515,49,4402,3845548864,-1, , , , , , ,738, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 11:14:15.082 UTC, ,31250,4256402,91760,1079424, , ,440,2,858,420,0.49, , , , , , , ,440,14, , ,2,425,435,5, ,8,4, , , , , , , , , , ,415,5, ,2100240376510,273,4891355128,2100240362872, , , , ,2518738166,35210153984,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518738166, ,1555240453396, , , , ,3145728,2100240376510, , ,434,0, , , ,1, , , ,3, , , , ,434,2,10287,6, , , ,11,905517,440, , , , , , , , , , ,3891059944,-1, , , , , , ,28849, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,28838, , , , , , , , , 
2019-04-14 11:14:15.327 UTC, ,31250,3356818,91296,179728,112, ,20,12,588,20,0.03, , , , , , , ,20,5, ,2,12,20,15,5, ,1076,525, , , , , , , , , , , , , ,2100240383730,274, ,2100240376634, , , , , , ,-1,-1, , , , , ,168,12385, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555240455211, , , , ,3145728,2100240383730, , ,565,0, , , ,218, , , ,3, , , , ,565,2,526829,451, , , ,1,2856517,677, , , , , , ,3,5515,49,4402,3947998008,-1, , , , , , ,573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 11:14:20.744 UTC, ,31250,54423986,117344,51247008, , ,36,3,152,16,0.11, , , , , , ,1,36,19, , ,2,35,23,25, ,233,56, , , , , , , , , , ,228,7, ,2100240383730,274, ,2100240376634, , , , ,2518745383,35210149888,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518745383, ,1555240455211, ,7, , ,3145728,2100240383730, , ,87,0, , , ,11, , , ,3, , , , ,87,13,62050,34, , , ,6,50996479,70, , , , , , ,2,1328,3,165,369736496,-1, , , , , , ,520, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,372,130, , , , , , , , 
2019-04-14 13:23:20.455 UTC, ,31250,3355458,91064,178480, , ,20,12,586,20,0.03, , , , , , , ,20,5, ,2,12,20,15,5, ,1074,523, , , , , , , , , , , , , ,2100240383730,274, ,2100240376634, , , , , , ,-1,-1, , , , , ,168,12385, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248199146, , , , ,3145728,2100240383730, , ,562,0, , , ,216, , , ,3, , , , ,562, ,520636,447, , , ,1,2856478,676, , , , , , , , , , ,559395344,-1, , , , , , ,570, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 13:24:20.501 UTC, ,31714,1663567746,118040,1660389632,672, ,12482,5,842475,12457,0.01, , , , , , , ,12482,122, , ,5,12589,20,10, ,842102,842102, , , , , , , , , , ,1684190,112, ,2100240383730,274, ,2100240376634, , , , ,2518745383,35210141696,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518745383, ,1555248199146, ,1, , ,3145728,2100240409573, , ,854677,0, , , ,166, , , ,3, , , , ,854677,100,48111079,24812, , , ,816,1587643892,830847, , , , , , , , ,39,3357,2555676696,-1, , , , , , ,842481, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,364, , ,842100, , , , , , , , 
2019-04-14 13:24:54.443 UTC, ,31714,2424537178,118040,2421359736, , ,18814,5,427043,6333,0.01, , ,249312, ,52201944, ,11,18813,177, ,16,5,18975,35,8,1013,426925,426910,4, ,11, , ,17,32, , , ,853818,55, ,2100240383730,274, ,2100240376634, , , , ,2518745383,35210141696,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518745383, ,1555248199146, , , , ,3145728,2100240421357, , ,433304,0, , , ,81, , , ,3, , , , ,433304,100,24757521,12777, , , ,397,775975438,421005, , , , , , ,4,7193,10,754,3631429176,-1, , , , , , ,427039, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,116, , ,426907, , , , , , , , 
2019-04-14 13:24:56.087 UTC, ,31250,3359426,91760,182368,80, ,20,14,614,20,0.03, , , , , , , ,20,5, ,2,14,20,15,5, ,1103,528, , , , , , , , , , , , , ,2100240441057,275, ,2100240421442, , , , , , ,-1,-1, , , , , ,175,12911, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248294660, , , , ,3145728,2100240441057, , ,568,0, , , ,216, , , ,3, , , , ,568, ,520413,447, , , ,1,3106889,712, , , , , , ,4,7193,49,4111,3722099312,-1, , , , , , ,608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 13:24:56.127 UTC, ,31250,3392866,91760,215888, , ,27,2,26,7,0.27, , , , , , , ,27,8, , ,2,21,22,6, ,7,2, , , , , , , , , , , , , ,2100240441057,275, ,2100240421442, , , , ,2518802710,35210080256,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518802710, ,1555248294660, , , , ,3145728,2100240441057, , ,15,0, , , ,1, , , ,3, , , , ,15,1,2096,2, , , ,3,33675,17, , , , , , , , , , ,3722099312,-1, , , , , , ,479, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,479, , , , , , , , , 
2019-04-14 13:24:56.310 UTC, ,31250,3360706,91992,183616,112, ,20,14,619,20,0.03, , , , , , , ,20,5, ,2,14,20,15,5, ,1106,529, , , , , , , , , , , , , ,2100240441057,275, ,2100240421442, , , , , , ,-1,-1, , , , , ,175,12911, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248296141, , , , ,3145728,2100240441057, , ,570,0, , , ,218, , , ,3, , , , ,570,2,526606,451, , , ,1,3106928,713, , , , , , ,4,7193,49,4111,3829632240,-1, , , , , , ,618, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 13:25:00.480 UTC, ,31250,54331370,118040,51154392, , ,29,1,65,9,0.14, , , , , , ,1,29,17, , , ,31,18,22, ,61,21, , , , , , , , , , ,82,6, ,2100240441057,275, ,2100240421442, , , , ,2518802710,35210080256,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518802710, ,1555248296141, ,5, , ,3145728,2100240441057, , ,42,0, , , ,8, , , ,3, , , , ,42,10,48467,27, , , ,5,50915629,27, , , , , , ,2,1183,2,179,721598560,-1, , , , , , ,93, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,40,52, , , , , , , , 
2019-04-14 13:26:42.560 UTC, ,31250,3359426,91760,182368,80, ,20,14,618,20,0.03, , , , , , , ,20,5, ,2,14,20,15,5, ,1105,528, , , , , , , , , , , , , ,2100240441057,275, ,2100240421442, , , , , , ,-1,-1, , , , , ,175,12911, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248401504, , , , ,3145728,2100240441057, , ,569,0, , , ,217, , , ,3, , , , ,569,1,522461,448, , , ,1,3106928,713, , , , , , , , , , ,580870264,-1, , , , , , ,600, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 13:27:42.568 UTC, ,31250,1710387394,118040,1707209552,864, ,13166,7,886718,13146,0.01, , , , , , , ,13166,131, , ,7,13272,346,10, ,866420,866416, , , , , , , , , , ,1752736,120, ,2100240441057,275, ,2100240421442, , , , ,2518802710,35210072064,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2518802710, ,1555248401504, ,1, , ,3145728,2100241423515, , ,879696,0, , , ,171, , , ,3, , , , ,879696,100,50772261,26157, , , ,850,1631156843,854560, , , , , , , , ,39,3416,3355546584,-1, , , , , , ,886724, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,866408, ,20296, , , , , , 
2019-04-14 13:28:18.831 UTC, ,31250,2426188690,118040,2423011712, , ,19213,5,409792,6050,0.01, , ,51346864, ,264016, ,9,19212,183, ,7,5,19369,427,8,566,402609,402599,4, ,9, , ,10,23, , , ,812272,52, ,2100240441057,275, ,2100240421442, , , , ,2519851281,35209023488,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2519851281, ,1555248401504, , , , ,3145728,2100241750150, , ,408705,0, , , ,80, , , ,3, , , , ,408705,100,23675487,12212,1048571,1, ,371,731767596,396944, , , , , , ,4,7562,10,718,3576653024,-1, , , , , , ,409792, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,402599, ,7184, , , , , , 
2019-04-14 13:28:20.196 UTC, ,31250,3365546,91760,188040,528, ,21,14,1042,21,0.02, , , , , , , ,21,6, ,2,14,20,16,5, ,1529,532, , , , , , , , , , , , , ,2100242153071,276, ,2100241750235, , , , , , ,-1,-1, , , , , ,384,40815, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248499003, , , , ,3145728,2100242153071, , ,570,0, , , ,217, , , ,3, , , , ,570,1,549268,458, , , ,1,9635471,1504, , , , , , ,4,7562,49,4134,3667323792,-1, , , , , , ,1026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 13:28:20.450 UTC, ,31250,4207226,91760,1030248, , ,426, ,818,405,0.50, , , , , , , ,426,14, , , ,415,421,6, , , , , , , , , , , , , ,415,5, ,2100242153071,276, ,2100241750235, , , , ,2520514724,35208359936,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2520514724, ,1555248499003, , , , ,3145728,2100242153071, , ,418,0, , , , , , , ,3, , , , ,418,1,2048,1, , , ,8,870013,425, , , , , , , , , , ,3712638864,-1, , , , , , ,27479, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,27479, , , , , , , , , 
2019-04-14 13:28:20.809 UTC, ,31250,3407730,118040,229968,784, ,22,14,1049,22,0.02, , , , , , , ,22,7, ,2,14,21,16,7, ,1536,539, , , , , , , , , , , , , ,2100242153071,276, ,2100241750235, , , , , , ,-1,-1, , , , , ,384,40815, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248500541, , , , ,3145728,2100242153071, , ,574,0, , , ,218, , , ,3, , , , ,574,2,553400,461, , , ,1,9637558,1506, , , , , , ,4,7562,49,4134,3791971840,-1, , , , , , ,1036, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 13:28:25.946 UTC, ,31250,54417810,118040,51240832, , ,33,1,134,11,0.08, , , , , , ,1,33,20, , , ,35,20,26, ,220,47, , , , , , , , , , ,228,8, ,2100242153071,276, ,2100241750235, , , , ,2520514724,35208359936,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2520514724, ,1555248500541, ,7, , ,3145728,2100242153071, , ,81,0, , , ,11, , , ,3, , , , ,81,13,66125,34, , , ,6,50983422,64, , , , , , ,2,1176,2,182,1646676416,-1, , , , , , ,286, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,158,127, , , , , , , , 
2019-04-14 13:32:58.083 UTC, ,31250,3359370,91760,182392, , ,20,14,1033,20,0.02, , , , , , , ,20,5, ,2,14,20,15,5, ,1521,528, , , , , , , , , , , , , ,2100242153071,276, ,2100241750235, , , , , , ,-1,-1, , , , , ,384,40815, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555248776914, , , , ,3145728,2100242153071, , ,569,0, , , ,216, , , ,3, , , , ,569, ,547172,456, , , ,1,9635471,1504, , , , , , , , , , ,580870400,-1, , , , , , ,1013, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 13:33:58.096 UTC, ,31250,1740774290,118376,1737596448,864, ,13210,5,890983,13190,0.01, , , , , , , ,13210,130, , ,5,13314,151,10, ,882602,882599, , , , , , , , , , ,1773181,119, ,2100242153071,276, ,2100241750235, , , , ,2520514724,35208347648,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2520514724, ,1555248776914, ,1, , ,3145728,2100242555851, , ,895920,0, , , ,177, , , ,3, , , , ,895920,100,50961441,26276, , , ,866,1660869718,870687, , , , , , , , ,40,3427,2926353072,-1, , , , , , ,890990, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,882589, ,8379, , , , , , 
